Well_ID,Well_Name,X_UTM_m,Y_UTM_m,CRS_EPSG,Field,Block,Quadrant,Trajectory,Status,Completion_Type,Spud_Date,Completion_Date,KB_Elevation_m,Water_Depth_m,Top_Reservoir_TVDSS_m,Gross_Thickness_m,Net_to_Gross_frac,NetPay_m,Porosity_frac,Permeability_mD,Water_Saturation_frac,Oil_Saturation_frac,Gas_Saturation_frac,Total_Depth_MD_m,Total_Depth_TVDSS_m,Deviation_Azimuth_deg,Max_Inclination_deg,Lateral_Length_m,Distance_to_Nearest_Fault_m,Nearest_Fault_ID,Reservoir_Quality_Index
KW-2223,Kimbala-2223,521147.82,795176.41,32632,Kimbala,B05-06,NE,Horizontal,Producer,Oil,2018-10-12,2018-12-08,147.5,42.5,2497.4,48.7,0.415,20.6,0.109,4.9,0.858,0.083,0.059,4833.1,3344.8,276.1,88.2,2618.7,1977.6,F06,30.7
KW-2224,Kimbala-2224,511227.67,794479.64,32632,Kimbala,B04-04,NE,Horizontal,DryHole,Dry,2021-03-05,2021-08-10,155.1,7.3,2547.7,54.1,0.412,19.4,0.136,6.3,0.752,0.166,0.081,5053.2,3477.4,147.2,82.8,3026.9,400.4,F04,35.9
KW-2225,Kimbala-2225,501600.08,782418.73,32632,Kimbala,B02-02,SW,Vertical,Abandoned,Plugged,2019-09-30,2020-02-03,135.8,31.7,2611.4,44.8,0.534,20.3,0.136,45.3,0.541,0.419,0.04,3146.8,3146.8,,2.2,0.0,5367.2,F03,41.8
KW-2226,Kimbala-2226,502122.65,784363.24,32632,Kimbala,B03-03,SW,Horizontal,Producer,Oil,2020-04-14,2020-09-22,135.3,56.6,2543.3,84.9,0.538,43.1,0.157,39.2,0.605,0.359,0.036,4315.8,3255.1,24.4,86.1,2142.5,5878.7,F03,51.0
KW-2227,Kimbala-2227,501964.1,773940.89,32632,Kimbala,B01-03,SW,Horizontal,Producer,Oil+Gas,2019-12-02,2019-12-27,140.3,52.0,2852.3,53.0,0.322,14.7,0.147,11.5,0.54,0.434,0.026,4757.1,3476.4,31.3,79.4,2274.9,3964.9,F04,38.5
KW-2228,Kimbala-2228,510302.95,772785.46,32632,Kimbala,B01-04,SE,Horizontal,Producer,Oil,2020-02-10,2020-07-12,150.0,43.4,2908.0,25.9,0.38,9.2,0.102,9.3,0.65,0.26,0.09,4628.8,3435.7,51.6,86.1,1926.7,1556.6,F05,28.2
KW-2229,Kimbala-2229,507868.52,783399.95,32632,Kimbala,B03-04,SW,Vertical,DryHole,Dry,2023-05-24,2023-08-15,150.1,58.8,2580.1,73.6,0.368,23.7,0.129,58.0,0.734,0.217,0.048,3069.8,3027.0,,1.9,0.0,912.6,F04,42.2
KW-2230,Kimbala-2230,520937.31,792041.17,32632,Kimbala,B04-06,NE,Vertical,Appraisal,Suspended,2023-09-04,2023-10-21,136.2,30.7,2508.6,23.5,0.483,8.6,0.096,14.0,0.544,0.468,0.0,3142.6,3142.6,,1.7,0.0,1573.6,F06,28.2
KW-2231,Kimbala-2231,506386.35,780590.88,32632,Kimbala,B02-03,SW,Horizontal,DryHole,Dry,2018-05-20,2018-10-20,141.1,29.4,2685.8,55.2,0.501,24.6,0.191,147.4,0.512,0.432,0.056,4560.4,3538.4,127.8,84.3,1641.8,1558.4,F04,56.7
KW-2232,Kimbala-2232,502105.34,793015.29,32632,Kimbala,B04-03,NW,Deviated,Abandoned,Plugged,2014-06-04,2014-08-22,144.9,51.7,2446.7,73.3,0.424,27.6,0.144,26.6,0.57,0.342,0.087,2786.7,2786.7,236.5,25.4,1035.6,5401.3,F03,43.7
KW-2233,Kimbala-2233,520775.68,784638.62,32632,Kimbala,B03-06,SE,Vertical,Producer,Oil+Gas,2018-07-27,2018-09-15,121.6,36.0,2575.4,52.2,0.513,21.8,0.129,65.6,0.753,0.2,0.047,3071.5,3071.5,,3.6,0.0,290.7,F06,42.2
KW-2234,Kimbala-2234,526113.21,795428.2,32632,Kimbala,B05-07,NE,Deviated,Producer,Gas,2018-12-12,2019-03-28,138.5,51.0,2456.8,40.1,0.367,14.2,0.12,7.8,0.512,0.419,0.069,3001.8,3001.8,269.8,50.1,620.7,2843.8,F06,32.3
KW-2235,Kimbala-2235,517433.5,784781.94,32632,Kimbala,B03-05,SE,Deviated,Producer,Oil,2019-07-04,2019-11-22,149.5,37.2,2579.4,69.1,0.555,35.2,0.168,130.9,0.522,0.405,0.074,3064.2,3064.2,25.0,45.9,705.6,2151.6,F05,54.8
KW-2236,Kimbala-2236,521382.08,776740.12,32632,Kimbala,B01-06,SE,Deviated,Appraisal,Suspended,2019-05-18,2019-09-29,170.7,35.7,2780.6,46.3,0.293,12.1,0.116,9.1,0.683,0.258,0.059,3138.1,3138.1,14.5,23.7,1125.6,2150.6,F06,31.4
KW-2237,Kimbala-2237,498093.95,790252.63,32632,Kimbala,B04-02,NW,Deviated,Producer,Gas,2019-02-20,2019-07-02,148.6,90.5,2523.9,53.6,0.582,27.6,0.099,10.2,0.697,0.238,0.065,2916.0,2916.0,295.6,33.9,384.0,1816.4,F03,32.6
KW-2238,Kimbala-2238,493240.9,785608.76,32632,Kimbala,B03-01,NW,Deviated,Appraisal,Suspended,2021-02-18,2021-04-20,150.5,23.7,2645.0,43.7,0.286,11.9,0.123,16.7,0.615,0.332,0.053,2957.8,2957.8,309.9,53.2,397.5,353.8,F01,34.4
KW-2239,Kimbala-2239,495872.24,781520.22,32632,Kimbala,B02-02,SW,Deviated,Appraisal,Suspended,2021-02-22,2021-06-04,156.2,0.0,2673.2,43.2,0.577,23.2,0.103,6.7,0.506,0.446,0.048,2977.9,2977.9,97.5,30.2,1177.0,355.4,F03,30.9
KW-2240,Kimbala-2240,513900.19,775672.11,32632,Kimbala,B01-05,SE,Vertical,Producer,Oil+Gas,2023-07-31,2023-11-29,142.7,19.0,2834.4,40.2,0.328,13.1,0.122,4.0,0.349,0.605,0.045,3248.8,3248.8,,3.0,0.0,1161.1,F05,30.7
KW-2241,Kimbala-2241,497317.88,782921.2,32632,Kimbala,B02-02,SW,Vertical,Producer,Oil+Gas,2018-12-05,2019-03-26,159.6,20.4,2635.5,35.3,0.457,13.9,0.14,4.1,0.534,0.381,0.085,3096.5,3096.5,,-0.4,0.0,1082.2,F03,34.2
KW-2242,Kimbala-2242,507264.5,788077.48,32632,Kimbala,B03-03,NW,Horizontal,Producer,Oil+Gas,2014-10-27,2014-11-28,158.1,49.4,2502.3,32.8,0.447,14.8,0.112,39.7,0.722,0.198,0.079,4478.1,3116.6,167.4,88.9,2108.7,2789.0,F04,35.7
KW-2243,Kimbala-2243,502516.02,788894.34,32632,Kimbala,B03-03,NW,Deviated,Appraisal,Suspended,2021-04-22,2021-05-17,130.7,36.4,2536.9,66.3,0.524,31.9,0.201,123.2,0.654,0.244,0.102,3026.0,3026.0,158.0,41.4,1000.5,6246.2,F03,59.8
KW-2244,Kimbala-2244,514475.73,773203.31,32632,Kimbala,B01-05,SE,Vertical,Producer,Oil+Gas,2017-02-09,2017-03-18,162.7,48.3,2890.9,69.0,0.517,31.4,0.11,6.1,0.701,0.306,0.0,3541.7,3541.7,,2.1,0.0,2361.9,F05,34.2
KW-2245,Kimbala-2245,492800.63,786196.68,32632,Kimbala,B03-01,NW,Deviated,Producer,Oil,2019-12-25,2020-03-08,159.7,26.7,2601.4,45.5,0.51,22.8,0.136,24.9,0.697,0.289,0.013,3161.4,3161.4,179.0,27.7,813.0,234.3,F01,40.7
KW-2246,Kimbala-2246,501594.64,782259.59,32632,Kimbala,B02-02,SW,Vertical,Injector,WaterInjector,2022-10-10,2023-01-15,136.8,47.2,2618.8,21.8,0.49,8.9,0.139,20.7,0.519,0.485,0.0,3047.5,3047.5,,5.5,0.0,5362.7,F03,37.3
KW-2247,Kimbala-2247,496773.34,787486.61,32632,Kimbala,B03-02,NW,Deviated,Appraisal,Suspended,2021-08-28,2021-12-27,147.7,43.4,2569.1,50.3,0.431,17.1,0.117,10.5,0.578,0.392,0.03,3241.1,3241.1,116.8,21.8,807.9,511.6,F03,33.3
KW-2248,Kimbala-2248,493003.36,788669.79,32632,Kimbala,B03-01,NW,Deviated,Producer,Oil,2023-04-24,2023-09-09,142.2,42.3,2593.9,41.8,0.382,12.9,0.094,5.3,0.705,0.229,0.066,3317.0,3317.0,324.5,47.9,478.7,665.8,F02,26.2
KW-2249,Kimbala-2249,506712.15,776615.87,32632,Kimbala,B01-03,SW,Vertical,Abandoned,Plugged,2021-06-10,2021-08-16,137.4,35.8,2808.3,20.8,0.342,6.9,0.145,29.4,0.559,0.353,0.088,3061.7,3061.7,,1.2,0.0,144.0,F04,38.9
KW-2250,Kimbala-2250,497795.81,780251.75,32632,Kimbala,B02-02,SW,Vertical,Appraisal,Suspended,2016-11-30,2017-03-03,150.0,19.6,2702.8,28.3,0.406,10.5,0.145,6.7,0.689,0.23,0.081,3341.4,3341.4,,0.6,0.0,1575.4,F03,35.5
KW-2251,Kimbala-2251,503732.42,775390.05,32632,Kimbala,B01-03,SW,Horizontal,Producer,Oil+Gas,2022-07-06,2022-12-30,128.9,37.5,2841.3,41.2,0.372,16.4,0.067,17.3,0.699,0.252,0.05,4506.6,3295.9,14.0,78.7,1444.4,2667.4,F04,25.4
KW-2252,Kimbala-2252,509646.98,784171.21,32632,Kimbala,B03-04,SW,Vertical,Appraisal,Suspended,2018-03-12,2018-04-30,134.3,0.0,2593.8,61.6,0.505,27.4,0.134,78.2,0.66,0.307,0.033,3205.0,3205.0,,2.4,0.0,582.5,F04,45.0
KW-2253,Kimbala-2253,504720.28,785050.38,32632,Kimbala,B03-03,NW,Horizontal,Injector,WaterInjector,2020-07-12,2020-10-05,147.2,59.8,2556.8,51.6,0.476,22.5,0.176,115.1,0.433,0.526,0.04,5032.6,3308.3,79.3,86.4,2878.1,4394.9,F04,52.6
KW-2254,Kimbala-2254,524699.8,793938.4,32632,Kimbala,B04-06,NE,Vertical,Abandoned,Plugged,2020-06-05,2020-09-12,148.3,26.6,2497.6,34.1,0.515,17.4,0.124,11.0,0.585,0.389,0.025,2971.4,2971.4,,3.5,0.0,1747.5,F06,34.7
KW-2255,Kimbala-2255,506209.26,777656.48,32632,Kimbala,B02-03,SW,Horizontal,Producer,Oil,2022-05-04,2022-11-05,160.7,66.5,2692.4,40.7,0.596,23.4,0.127,21.6,0.651,0.27,0.079,4758.6,3584.2,205.6,88.7,2546.3,915.5,F04,38.8
KW-2256,Kimbala-2256,514845.19,778581.89,32632,Kimbala,B02-05,SE,Vertical,Producer,Oil+Gas,2021-09-01,2021-12-14,154.9,34.4,2752.7,48.0,0.384,19.4,0.097,12.4,0.538,0.375,0.088,3243.3,3243.3,,2.1,0.0,1307.9,F05,30.7
KW-2257,Kimbala-2257,521023.91,795202.07,32632,Kimbala,B05-06,NE,Vertical,Producer,Oil,2024-10-27,2024-12-31,121.4,2.2,2513.0,51.5,0.359,16.3,0.126,7.9,0.521,0.413,0.066,3164.0,3009.4,,3.8,0.0,2104.1,F06,34.1
KW-2258,Kimbala-2258,508597.91,782915.15,32632,Kimbala,B02-04,SW,Vertical,Producer,Oil+Gas,2019-11-12,2020-04-03,138.4,45.1,2609.9,65.7,0.509,27.6,0.138,80.7,0.524,0.479,0.0,3194.7,3194.7,,1.0,0.0,77.4,F04,45.9
KW-2259,Kimbala-2259,498164.94,779410.3,32632,Kimbala,B02-02,SW,Vertical,Producer,Gas,2020-03-22,2020-06-25,127.3,12.7,2691.9,28.1,0.458,12.8,0.143,7.2,0.767,0.18,0.053,3355.4,3355.4,,2.7,0.0,1949.4,F03,36.0
KW-2260,Kimbala-2260,496504.68,781879.38,32632,Kimbala,B02-02,SW,Vertical,Appraisal,Suspended,2021-09-21,2022-01-13,141.1,41.8,2671.2,30.8,0.506,13.4,0.125,8.1,0.618,0.278,0.104,3087.7,3087.7,,1.1,0.0,275.0,F03,33.0
KW-2261,Kimbala-2261,525268.7,788538.48,32632,Kimbala,B03-06,NE,Horizontal,Appraisal,Suspended,2019-05-13,2019-09-22,141.4,21.6,2503.2,44.7,0.372,15.8,0.178,23.3,0.474,0.467,0.059,3978.8,3410.4,250.2,80.2,1412.0,3356.9,F06,46.5
KW-2262,Kimbala-2262,511825.63,788544.26,32632,Kimbala,B03-04,NE,Deviated,Producer,Oil,2015-07-09,2015-08-06,138.1,8.3,2535.5,52.0,0.308,13.7,0.147,17.2,0.6,0.317,0.083,3254.2,3254.2,63.3,49.8,412.8,1464.2,F04,39.4
KW-2263,Kimbala-2263,515070.61,790872.8,32632,Kimbala,B04-05,NE,Horizontal,Producer,Oil,2019-09-29,2020-04-02,146.5,22.5,2551.5,35.6,0.529,17.8,0.133,12.0,0.678,0.289,0.033,4809.2,3198.1,92.0,86.0,2463.0,1748.0,F05,36.8
KW-2264,Kimbala-2264,514641.38,780220.06,32632,Kimbala,B02-05,SE,Deviated,Producer,Gas,2021-05-11,2021-09-30,147.3,33.8,2716.7,35.5,0.412,12.9,0.127,68.2,0.652,0.294,0.054,3019.1,3019.1,225.2,51.5,646.3,675.2,F05,39.6
KW-2265,Kimbala-2265,493416.68,783226.73,32632,Kimbala,B03-01,SW,Vertical,Abandoned,Plugged,2022-06-30,2022-11-19,162.2,31.1,2649.9,62.8,0.493,26.6,0.1,4.1,0.644,0.339,0.017,3270.3,3270.3,,-0.4,0.0,1193.7,F01,30.0
KW-2266,Kimbala-2266,508290.21,780126.82,32632,Kimbala,B02-04,SW,Deviated,Injector,WaterInjector,2020-10-08,2021-02-19,163.2,63.4,2677.2,57.4,0.381,19.9,0.148,77.0,0.698,0.203,0.099,3214.7,3214.7,96.6,41.2,1169.3,399.5,F04,45.6
KW-2267,Kimbala-2267,519636.14,785225.63,32632,Kimbala,B03-05,NE,Vertical,Producer,Gas,2017-04-05,2017-07-08,138.8,33.0,2562.9,101.9,0.498,44.2,0.168,146.7,0.619,0.365,0.015,3172.0,3172.0,,3.7,0.0,1522.8,F06,57.3
KW-2268,Kimbala-2268,523566.35,790165.57,32632,Kimbala,B04-06,NE,Vertical,Producer,Oil,2023-06-16,2023-07-11,144.8,39.0,2490.5,19.4,0.44,8.2,0.147,21.6,0.57,0.372,0.057,3009.0,2910.4,,2.8,0.0,1370.3,F06,38.6
KW-2269,Kimbala-2269,491602.33,787155.06,32632,Kimbala,B03-01,NW,Horizontal,Producer,Oil,2023-06-27,2023-08-18,146.3,44.7,2598.6,49.9,0.317,11.7,0.096,8.0,0.666,0.247,0.086,3824.6,3040.7,257.0,91.8,805.1,598.6,F02,27.3
KW-2270,Kimbala-2270,519518.86,775026.13,32632,Kimbala,B01-05,SE,Deviated,DryHole,Dry,2020-01-05,2020-05-22,151.7,45.5,2823.7,40.7,0.35,12.0,0.137,3.8,0.715,0.205,0.08,3336.8,3336.8,216.6,54.1,1079.5,1057.8,F06,32.9
KW-2271,Kimbala-2271,508235.75,783781.5,32632,Kimbala,B03-04,SW,Horizontal,Appraisal,Suspended,2024-03-10,2024-05-17,138.4,27.4,2596.7,65.6,0.439,27.9,0.144,46.2,0.597,0.339,0.064,4172.7,3225.1,309.7,91.4,2029.4,665.5,F04,45.3
KW-2272,Kimbala-2272,503795.0,786433.87,32632,Kimbala,B03-03,NW,Horizontal,Producer,Oil+Gas,2024-07-11,2024-10-20,159.2,66.7,2535.3,81.1,0.548,41.0,0.149,82.5,0.505,0.428,0.068,4862.3,3070.4,147.1,90.1,3081.3,5667.3,F04,51.3
KW-2273,Kimbala-2273,516167.53,791001.45,32632,Kimbala,B04-05,NE,Deviated,Producer,Gas,2017-05-20,2017-10-14,130.8,32.8,2541.2,57.8,0.439,25.0,0.126,12.6,0.655,0.307,0.038,3032.9,3020.3,62.1,43.5,463.8,725.0,F05,37.5
KW-2274,Kimbala-2274,514796.11,779587.6,32632,Kimbala,B02-05,SE,Horizontal,DryHole,Dry,2023-03-07,2023-08-04,143.9,59.6,2697.0,25.2,0.449,11.7,0.136,15.2,0.514,0.375,0.111,4271.0,3598.1,254.3,82.5,1574.0,992.8,F05,36.5
KW-2275,Kimbala-2275,503886.84,789811.76,32632,Kimbala,B04-03,NW,Vertical,Producer,Oil,2023-09-09,2023-12-07,134.1,71.8,2496.3,87.7,0.318,27.1,0.186,156.7,0.512,0.421,0.067,2948.0,2948.0,,3.1,0.0,6515.0,F04,56.5
KW-2276,Kimbala-2276,508120.51,776787.73,32632,Kimbala,B01-04,SW,Horizontal,Appraisal,Suspended,2017-09-15,2018-02-08,147.1,19.9,2786.5,38.2,0.519,17.3,0.129,5.2,0.583,0.378,0.039,4937.4,3695.5,232.7,89.7,2253.6,1161.6,F04,33.7
KW-2277,Kimbala-2277,513220.73,772886.6,32632,Kimbala,B01-04,SE,Vertical,Appraisal,Suspended,2023-06-04,2023-06-29,142.6,12.0,2896.6,45.0,0.452,19.8,0.139,8.0,0.382,0.514,0.103,3365.5,3365.5,,2.1,0.0,1233.3,F05,37.2
KW-2278,Kimbala-2278,505880.66,786598.93,32632,Kimbala,B03-03,NW,Vertical,Producer,Oil,2020-10-26,2021-02-25,132.0,51.1,2533.1,67.7,0.485,29.1,0.16,78.5,0.635,0.302,0.063,3191.9,3191.9,,6.0,0.0,3709.0,F04,50.2
KW-2279,Kimbala-2279,506765.49,792300.71,32632,Kimbala,B04-03,NW,Vertical,DryHole,Dry,2020-03-09,2020-05-17,132.3,9.6,2512.9,54.1,0.443,20.0,0.144,19.9,0.568,0.397,0.035,2920.7,2920.7,,2.6,0.0,4304.3,F04,40.9
KW-2280,Kimbala-2280,522037.6,792937.63,32632,Kimbala,B04-06,NE,Vertical,Appraisal,Suspended,2024-09-10,2024-12-03,141.8,19.8,2518.7,49.1,0.49,23.1,0.125,13.9,0.685,0.292,0.023,3110.6,3048.1,,3.6,0.0,668.9,F06,37.0
KW-2281,Kimbala-2281,510684.5,797553.6,32632,Kimbala,B05-04,NE,Horizontal,Appraisal,Suspended,2019-12-11,2020-06-07,156.5,30.3,2492.5,46.4,0.355,14.0,0.128,10.2,0.709,0.21,0.081,4864.4,3236.9,157.7,84.6,3089.6,1578.1,F04,34.4
KW-2282,Kimbala-2282,522311.64,794949.38,32632,Kimbala,B04-06,NE,Vertical,Injector,WaterInjector,2016-06-14,2016-10-18,149.5,7.6,2505.3,63.2,0.46,29.1,0.097,9.3,0.614,0.318,0.068,2916.5,2916.5,,1.3,0.0,791.8,F06,32.4
KW-2283,Kimbala-2283,501588.56,783292.64,32632,Kimbala,B03-02,SW,Vertical,Appraisal,Suspended,2020-07-26,2020-12-18,111.6,50.9,2611.6,71.0,0.387,25.1,0.108,34.3,0.627,0.334,0.039,2912.3,2912.3,,1.8,0.0,5350.7,F03,37.2
KW-2284,Kimbala-2284,508116.21,775615.01,32632,Kimbala,B01-04,SW,Vertical,Appraisal,Suspended,2017-05-04,2017-06-13,136.2,25.8,2853.6,50.7,0.372,17.1,0.084,6.2,0.585,0.396,0.019,3502.4,3497.5,,4.3,0.0,1482.4,F04,25.9
KW-2285,Kimbala-2285,499153.0,777945.23,32632,Kimbala,B02-02,SW,Vertical,DryHole,Dry,2019-01-26,2019-06-23,150.0,48.9,2723.0,30.4,0.424,11.0,0.112,11.9,0.654,0.341,0.005,3425.2,3315.3,,1.6,0.0,2945.8,F03,31.2
KW-2286,Kimbala-2286,512365.33,789997.07,32632,Kimbala,B04-04,NE,Vertical,Appraisal,Suspended,2014-11-08,2015-03-24,157.5,33.0,2514.0,54.9,0.451,21.7,0.153,10.4,0.697,0.272,0.03,3121.0,3121.0,,2.6,0.0,1654.8,F04,41.0
KW-2287,Kimbala-2287,513993.18,772269.07,32632,Kimbala,B01-05,SE,Deviated,Producer,Oil+Gas,2024-03-27,2024-07-11,128.5,12.0,2917.3,40.7,0.467,17.5,0.129,5.8,0.612,0.358,0.03,3334.2,3334.2,79.4,36.7,1087.6,2140.3,F05,33.9
KW-2288,Kimbala-2288,519654.23,781068.86,32632,Kimbala,B02-05,SE,Horizontal,DryHole,Dry,2021-09-23,2022-01-03,134.3,36.7,2683.9,42.4,0.353,14.4,0.126,22.8,0.618,0.343,0.039,4475.6,3238.6,286.7,90.3,1875.4,695.6,F06,36.5
KW-2289,Kimbala-2289,504456.96,786230.38,32632,Kimbala,B03-03,NW,Vertical,Producer,Oil,2021-04-01,2021-04-30,132.6,24.0,2556.0,57.5,0.556,30.7,0.207,67.5,0.392,0.61,0.0,3142.7,3142.7,,3.9,0.0,4974.8,F04,58.8
KW-2290,Kimbala-2290,497887.18,778242.49,32632,Kimbala,B02-02,SW,Deviated,Appraisal,Suspended,2019-01-09,2019-05-24,140.1,14.0,2754.2,50.9,0.564,28.8,0.123,13.7,0.514,0.417,0.07,3392.7,3392.7,1.9,47.6,1153.0,1678.3,F03,38.1
KW-2291,Kimbala-2291,521179.48,779066.22,32632,Kimbala,B02-06,SE,Horizontal,Producer,Gas,2016-09-22,2016-11-13,134.4,51.7,2693.5,41.5,0.386,15.0,0.125,2.5,0.656,0.3,0.043,4536.0,3150.6,245.1,83.4,1705.1,1190.4,F06,30.6
KW-2292,Kimbala-2292,497235.94,785403.83,32632,Kimbala,B03-02,NW,Horizontal,Producer,Oil,2017-04-06,2017-05-08,163.1,0.0,2586.0,70.7,0.326,23.0,0.117,10.0,0.51,0.442,0.048,4482.4,3333.0,238.2,83.1,1930.9,986.1,F03,34.6
KW-2293,Kimbala-2293,518909.23,786713.94,32632,Kimbala,B03-05,NE,Deviated,DryHole,Dry,2019-03-17,2019-05-02,152.8,35.6,2565.1,101.2,0.54,46.9,0.158,101.9,0.533,0.415,0.052,2926.4,2926.4,230.8,20.0,738.3,2525.5,F06,55.0
KW-2294,Kimbala-2294,520663.36,788212.7,32632,Kimbala,B03-06,NE,Horizontal,Producer,Gas,2019-09-21,2019-10-30,151.2,15.3,2546.2,71.1,0.52,36.1,0.132,83.3,0.57,0.319,0.111,4944.0,3325.7,86.3,78.8,2615.7,1096.8,F06,47.0
KW-2295,Kimbala-2295,508998.36,772304.9,32632,Kimbala,B01-04,SW,Vertical,DryHole,Dry,2016-03-27,2016-08-19,127.9,29.7,2905.4,37.8,0.413,15.1,0.105,5.7,0.572,0.38,0.048,3266.3,3266.3,,3.2,0.0,2690.3,F05,29.0
KW-2296,Kimbala-2296,495704.63,789987.82,32632,Kimbala,B04-01,NW,Deviated,Appraisal,Suspended,2016-04-13,2016-07-24,121.5,38.8,2516.4,61.0,0.318,18.6,0.144,5.2,0.72,0.196,0.084,2900.9,2900.9,321.3,21.0,510.2,571.4,F03,36.6
KW-2297,Kimbala-2297,500851.22,787704.07,32632,Kimbala,B03-02,NW,Deviated,Appraisal,Suspended,2020-02-09,2020-05-26,154.4,20.8,2511.0,65.3,0.666,44.1,0.164,58.5,0.564,0.38,0.056,3048.3,3045.9,229.5,24.4,644.3,4588.2,F03,53.8
KW-2298,Kimbala-2298,512639.33,783752.09,32632,Kimbala,B03-04,SE,Horizontal,Producer,Oil+Gas,2024-03-08,2024-09-22,165.1,16.2,2586.5,90.8,0.58,47.6,0.177,217.7,0.464,0.495,0.042,4305.2,3100.5,6.2,82.1,1856.1,2195.2,F05,61.1
KW-2299,Kimbala-2299,522356.92,778651.21,32632,Kimbala,B02-06,SE,Vertical,Producer,Oil+Gas,2021-11-22,2022-04-07,126.5,39.2,2753.0,57.5,0.375,17.5,0.09,17.5,0.6,0.404,0.0,3138.0,3138.0,,0.8,0.0,2426.1,F06,30.0
KW-2300,Kimbala-2300,507255.97,786347.14,32632,Kimbala,B03-03,NW,Deviated,DryHole,Dry,2018-02-11,2018-05-04,167.0,23.5,2525.8,47.1,0.485,15.8,0.17,39.8,0.607,0.385,0.008,3156.2,3156.2,188.3,48.3,504.1,2317.8,F04,46.5
KW-2301,Kimbala-2301,515634.56,793296.82,32632,Kimbala,B04-05,NE,Vertical,Producer,Oil,2023-05-04,2023-09-24,146.3,0.4,2531.2,47.7,0.403,18.5,0.123,34.2,0.67,0.279,0.051,2948.0,2948.0,,1.2,0.0,1850.0,F05,38.2
KW-2302,Kimbala-2302,505158.32,789404.77,32632,Kimbala,B04-03,NW,Vertical,Producer,Oil,2020-05-21,2020-08-20,152.2,54.4,2537.2,68.1,0.476,25.6,0.158,107.4,0.59,0.36,0.049,3099.7,3017.7,,6.3,0.0,5180.5,F04,49.8
KW-2303,Kimbala-2303,504700.46,791760.3,32632,Kimbala,B04-03,NW,Deviated,Producer,Gas,2021-08-15,2021-10-12,153.1,56.2,2468.9,60.1,0.396,22.4,0.173,36.3,0.587,0.389,0.024,2976.8,2976.8,252.0,35.5,800.8,6209.5,F04,48.6
KW-2304,Kimbala-2304,508754.43,795957.29,32632,Kimbala,B05-04,NW,Vertical,Abandoned,Plugged,2018-07-25,2018-10-13,124.3,11.8,2497.1,47.7,0.459,20.9,0.085,10.1,0.581,0.352,0.067,2781.4,2781.4,,5.0,0.0,3129.2,F04,28.3
KW-2305,Kimbala-2305,510320.02,797413.88,32632,Kimbala,B05-04,NE,Vertical,DryHole,Dry,2015-10-01,2016-01-06,149.1,44.3,2502.5,46.8,0.488,19.2,0.142,16.3,0.63,0.348,0.022,3053.0,2927.8,,5.1,0.0,1905.0,F04,39.7
KW-2306,Kimbala-2306,508626.38,785014.01,32632,Kimbala,B03-04,NW,Horizontal,DryHole,Dry,2022-01-21,2022-04-18,137.2,8.5,2537.2,64.4,0.534,35.7,0.151,40.8,0.586,0.354,0.06,4271.3,2971.2,36.0,87.4,1362.8,631.6,F04,48.2
KW-2307,Kimbala-2307,510046.26,790280.87,32632,Kimbala,B04-04,NE,Horizontal,DryHole,Dry,2017-04-07,2017-05-29,110.4,19.6,2574.8,31.8,0.432,11.5,0.107,7.4,0.723,0.191,0.086,5008.4,3078.9,96.1,87.9,3043.7,672.1,F04,29.2
KW-2308,Kimbala-2308,520112.05,774871.26,32632,Kimbala,B01-06,SE,Deviated,Abandoned,Plugged,2016-05-28,2016-07-01,161.7,36.3,2857.3,52.3,0.456,20.1,0.13,12.6,0.62,0.283,0.097,3385.5,3385.5,51.5,42.2,403.7,1666.1,F06,36.9
KW-2309,Kimbala-2309,513192.31,772142.04,32632,Kimbala,B01-04,SE,Deviated,DryHole,Dry,2016-10-13,2017-02-21,146.7,51.4,2948.1,57.6,0.421,20.0,0.112,8.0,0.644,0.359,0.0,3517.1,3517.1,346.7,44.8,804.6,1400.5,F05,32.3
KW-2310,Kimbala-2310,509162.99,775543.65,32632,Kimbala,B01-04,SW,Vertical,DryHole,Dry,2020-06-01,2020-09-22,133.6,55.4,2811.7,41.0,0.481,18.3,0.139,11.2,0.787,0.173,0.039,3383.0,3207.6,,2.1,0.0,2508.0,F04,37.8
KW-2311,Kimbala-2311,496900.85,781475.35,32632,Kimbala,B02-02,SW,Vertical,Appraisal,Suspended,2022-02-05,2022-05-09,134.2,30.6,2677.9,53.4,0.265,11.8,0.105,7.2,0.66,0.258,0.081,3141.1,3141.1,,1.7,0.0,673.5,F03,28.8
KW-2312,Kimbala-2312,506624.81,788759.28,32632,Kimbala,B03-03,NW,Vertical,Producer,Gas,2014-12-04,2015-01-03,158.3,44.8,2511.0,59.1,0.468,20.8,0.152,46.7,0.599,0.378,0.023,3102.0,3102.0,,4.1,0.0,3592.6,F04,45.1
KW-2313,Kimbala-2313,492672.65,785387.7,32632,Kimbala,B03-01,NW,Deviated,Producer,Oil,2023-07-24,2023-10-25,157.0,13.5,2594.9,68.0,0.44,27.3,0.13,7.4,0.635,0.308,0.057,2940.0,2940.0,66.4,33.3,858.6,129.1,F01,37.3
KW-2314,Kimbala-2314,496889.24,787371.0,32632,Kimbala,B03-02,NW,Deviated,Appraisal,Suspended,2021-09-27,2022-01-24,122.9,11.9,2574.6,53.6,0.309,15.6,0.129,4.7,0.445,0.496,0.059,3322.5,3322.5,168.5,35.8,1031.3,628.2,F03,33.0
