X_UTM_m,Y_UTM_m,Top_Reservoir_TVDSS_m,Gross_Thickness_m,Porosity_frac,Permeability_mD,Distance_to_Fault_m,SweetSpot_Index
520922.1,778174.2,2748.3,43.3,0.109,5.8,1190.6,0.0
520922.1,778524.2,2737.2,38.5,0.099,6.5,1060.5,0.0
520922.1,778874.2,2726.3,41.5,0.131,10.3,975.3,0.0
520922.1,779224.2,2715.4,35.0,0.11,7.6,907.1,0.001
520922.1,779574.2,2704.8,42.2,0.123,8.7,839.0,0.001
520922.1,779924.2,2694.3,42.2,0.123,9.3,770.8,0.002
520922.1,780274.2,2684.0,43.6,0.1,8.0,702.7,0.004
520922.1,780624.2,2673.9,31.3,0.118,9.5,634.5,0.006
520922.1,780974.2,2664.1,43.2,0.11,13.2,566.4,0.01
520922.1,781324.2,2654.6,34.6,0.142,12.0,498.2,0.017
520922.1,781674.2,2645.3,43.6,0.104,14.3,430.1,0.026
520922.1,782024.2,2636.3,40.7,0.119,17.0,361.9,0.04
520922.1,782374.2,2627.6,44.7,0.132,23.0,293.8,0.058
520922.1,782724.2,2619.3,39.3,0.119,16.5,225.6,0.082
520922.1,783074.2,2611.2,48.7,0.129,32.5,157.5,0.111
520922.1,783424.2,2603.5,41.4,0.135,33.1,89.3,0.147
520922.1,783774.2,2596.2,45.9,0.13,35.5,21.2,0.186
520922.1,784124.2,2589.2,52.9,0.129,52.5,47.0,0.228
520922.1,784474.2,2582.5,56.8,0.128,54.5,115.1,0.271
520922.1,784824.2,2576.2,53.4,0.148,61.3,183.3,0.31
520922.1,785174.2,2570.3,48.4,0.148,77.5,251.4,0.343
520922.1,785524.2,2564.7,73.8,0.147,89.4,319.6,0.366
520922.1,785874.2,2559.5,60.8,0.157,78.1,387.7,0.377
520922.1,786224.2,2554.7,55.4,0.175,85.7,455.9,0.376
520922.1,786574.2,2550.2,58.4,0.176,92.6,524.0,0.361
520922.1,786924.2,2546.1,57.1,0.152,109.6,592.2,0.336
520922.1,787274.2,2542.2,54.5,0.146,80.8,660.3,0.301
520922.1,787624.2,2538.8,56.4,0.161,66.6,728.5,0.261
520922.1,787974.2,2535.6,54.6,0.148,66.1,796.6,0.219
520922.1,788324.2,2532.7,51.6,0.14,36.5,864.8,0.177
520922.1,788674.2,2530.2,51.9,0.126,14.9,932.9,0.138
520922.1,789024.2,2527.9,46.1,0.136,38.4,1001.1,0.104
520922.1,789374.2,2525.9,46.7,0.11,22.2,1069.2,0.076
520922.1,789724.2,2524.1,56.1,0.12,20.5,1137.4,0.053
520922.1,790074.2,2522.5,45.7,0.128,12.6,1205.5,0.036
520922.1,790424.2,2521.1,44.6,0.117,12.1,1273.7,0.024
520922.1,790774.2,2519.9,46.2,0.135,9.8,1341.8,0.015
520922.1,791124.2,2518.9,53.8,0.122,8.6,1410.0,0.009
520922.1,791474.2,2518.0,45.1,0.122,6.4,1478.1,0.005
520922.1,791824.2,2517.3,35.9,0.113,7.5,1546.3,0.003
520922.1,792174.2,2516.6,48.6,0.101,6.0,1614.4,0.002
520922.1,792524.2,2516.0,46.0,0.132,7.7,1682.6,0.001
520922.1,792874.2,2515.4,47.9,0.132,9.4,1750.7,0.0
520922.1,793224.2,2514.9,44.1,0.112,5.8,1818.9,0.0
520922.1,793574.2,2514.3,52.3,0.118,8.5,1887.0,0.0
520922.1,793924.2,2513.8,43.8,0.123,7.1,1955.2,0.0
520922.1,794274.2,2513.1,39.2,0.121,10.0,2023.3,0.0
520922.1,794624.2,2512.4,62.0,0.115,11.6,2091.5,0.0
520922.1,794974.2,2511.6,51.8,0.101,7.8,2159.6,0.0
520922.1,795324.2,2510.7,39.8,0.111,7.0,2227.8,0.0
520922.1,795674.2,2509.6,53.6,0.128,7.3,2295.9,0.0
520922.1,796024.2,2508.4,39.6,0.105,5.9,2364.1,0.0
520922.1,796374.2,2507.0,50.4,0.129,5.8,2427.0,0.0
520922.1,796724.2,2505.3,43.7,0.127,10.7,2333.8,0.0
520922.1,797074.2,2503.5,45.1,0.112,5.8,2240.6,0.0
521272.1,775024.2,2847.3,52.0,0.118,8.1,2686.2,0.0
521272.1,775374.2,2836.3,44.2,0.115,5.8,2556.1,0.0
521272.1,775724.2,2825.1,41.9,0.117,7.1,2426.0,0.0
521272.1,776074.2,2813.9,34.1,0.122,6.9,2295.9,0.0
521272.1,776424.2,2802.6,57.8,0.099,6.4,2165.9,0.0
521272.1,776774.2,2791.3,46.6,0.116,9.8,2035.8,0.0
521272.1,777124.2,2780.0,49.8,0.119,6.4,1905.7,0.0
521272.1,777474.2,2768.8,41.3,0.109,6.6,1775.7,0.0
521272.1,777824.2,2757.5,39.9,0.121,6.1,1645.6,0.0
521272.1,778174.2,2746.3,45.1,0.121,6.7,1515.5,0.0
521272.1,778524.2,2735.3,49.2,0.111,5.5,1392.0,0.0
521272.1,778874.2,2724.3,37.4,0.12,6.2,1318.6,0.0
521272.1,779224.2,2713.5,49.8,0.112,7.4,1250.4,0.0
521272.1,779574.2,2702.8,43.7,0.107,6.2,1182.3,0.001
521272.1,779924.2,2692.3,37.2,0.129,11.4,1114.1,0.001
521272.1,780274.2,2682.1,47.0,0.096,10.4,1046.0,0.003
521272.1,780624.2,2672.0,50.7,0.125,7.0,977.8,0.005
521272.1,780974.2,2662.2,41.4,0.121,5.7,909.7,0.008
521272.1,781324.2,2652.6,48.0,0.123,9.5,841.5,0.013
521272.1,781674.2,2643.3,41.8,0.11,8.0,773.4,0.021
521272.1,782024.2,2634.4,37.2,0.116,16.3,705.2,0.032
521272.1,782374.2,2625.7,51.1,0.118,23.0,637.1,0.048
521272.1,782724.2,2617.3,53.0,0.116,26.9,568.9,0.068
521272.1,783074.2,2609.3,42.6,0.119,12.3,500.8,0.094
521272.1,783424.2,2601.6,50.3,0.147,26.2,432.6,0.126
521272.1,783774.2,2594.2,47.8,0.129,33.3,364.5,0.161
521272.1,784124.2,2587.2,49.0,0.129,33.2,296.3,0.201
521272.1,784474.2,2580.6,58.5,0.134,35.9,228.2,0.241
521272.1,784824.2,2574.3,48.6,0.152,48.7,160.0,0.279
521272.1,785174.2,2568.3,45.7,0.159,51.6,91.9,0.312
521272.1,785524.2,2562.8,54.6,0.156,96.9,23.7,0.338
521272.1,785874.2,2557.6,60.0,0.167,94.0,44.4,0.352
521272.1,786224.2,2552.7,52.1,0.149,99.7,112.6,0.355
521272.1,786574.2,2548.2,56.9,0.157,74.7,180.7,0.346
521272.1,786924.2,2544.1,59.8,0.137,95.0,248.9,0.326
521272.1,787274.2,2540.3,42.7,0.136,70.1,317.0,0.296
521272.1,787624.2,2536.8,63.5,0.151,49.7,385.2,0.26
521272.1,787974.2,2533.7,56.4,0.124,46.3,453.3,0.22
521272.1,788324.2,2530.8,56.4,0.133,40.5,521.5,0.18
521272.1,788674.2,2528.2,49.8,0.133,33.8,589.6,0.143
521272.1,789024.2,2525.9,61.1,0.129,54.3,657.8,0.109
521272.1,789374.2,2523.9,42.5,0.113,24.5,725.9,0.08
521272.1,789724.2,2522.1,39.2,0.114,16.6,794.1,0.057
521272.1,790074.2,2520.5,52.5,0.115,15.3,862.2,0.039
521272.1,790424.2,2519.2,52.7,0.132,12.8,930.4,0.026
521272.1,790774.2,2518.0,48.9,0.14,11.9,998.5,0.017
521272.1,791124.2,2517.0,47.0,0.131,11.2,1066.7,0.01
521272.1,791474.2,2516.1,42.0,0.135,10.5,1134.8,0.006
521272.1,791824.2,2515.3,49.9,0.117,7.0,1203.0,0.004
521272.1,792174.2,2514.6,45.7,0.125,5.3,1271.1,0.002
521272.1,792524.2,2514.0,48.2,0.116,7.7,1339.3,0.001
521272.1,792874.2,2513.5,39.4,0.133,5.9,1407.4,0.001
521272.1,793224.2,2512.9,49.7,0.117,6.5,1475.6,0.0
521272.1,793574.2,2512.4,50.5,0.126,7.3,1543.7,0.0
521272.1,793924.2,2511.8,45.8,0.122,9.6,1611.9,0.0
521272.1,794274.2,2511.2,45.3,0.11,6.7,1680.0,0.0
521272.1,794624.2,2510.5,47.4,0.128,7.3,1748.2,0.0
521272.1,794974.2,2509.7,52.8,0.107,8.1,1816.3,0.0
521272.1,795324.2,2508.8,38.7,0.12,8.0,1884.5,0.0
521272.1,795674.2,2507.7,45.7,0.132,5.9,1952.6,0.0
521272.1,796024.2,2506.4,40.8,0.115,6.6,2020.8,0.0
521272.1,796374.2,2505.0,41.7,0.105,5.1,2088.9,0.0
521272.1,796724.2,2503.4,44.7,0.118,4.6,2157.1,0.0
521272.1,797074.2,2501.5,50.3,0.122,7.3,2225.2,0.0
521622.1,775724.2,2823.0,43.9,0.127,10.5,2750.9,0.0
521622.1,776074.2,2811.8,45.4,0.108,10.7,2620.9,0.0
521622.1,776424.2,2800.5,38.5,0.114,5.7,2490.8,0.0
521622.1,776774.2,2789.2,48.7,0.118,9.3,2360.7,0.0
521622.1,777124.2,2777.9,52.1,0.118,10.3,2230.7,0.0
521622.1,777474.2,2766.6,37.0,0.098,5.2,2100.6,0.0
521622.1,777824.2,2755.4,39.4,0.115,8.7,1970.5,0.0
521622.1,778174.2,2744.2,64.0,0.104,7.3,1840.5,0.0
521622.1,778524.2,2733.1,41.5,0.107,7.5,1730.8,0.0
521622.1,778874.2,2722.2,47.4,0.122,6.4,1661.9,0.0
521622.1,779224.2,2711.3,45.6,0.109,5.7,1593.7,0.0
521622.1,779574.2,2700.7,39.7,0.115,8.6,1525.6,0.001
521622.1,779924.2,2690.2,55.1,0.094,10.1,1457.4,0.001
521622.1,780274.2,2679.9,49.4,0.108,7.8,1389.3,0.002
521622.1,780624.2,2669.9,53.3,0.115,7.8,1321.1,0.004
521622.1,780974.2,2660.1,37.9,0.101,8.4,1253.0,0.006
521622.1,781324.2,2650.5,48.4,0.117,9.1,1184.8,0.011
521622.1,781674.2,2641.2,48.8,0.118,13.5,1116.7,0.017
521622.1,782024.2,2632.2,50.6,0.135,12.6,1048.5,0.026
521622.1,782374.2,2623.5,53.7,0.101,24.1,980.4,0.039
521622.1,782724.2,2615.2,34.3,0.105,16.3,912.2,0.057
521622.1,783074.2,2607.1,47.5,0.106,18.8,844.1,0.079
521622.1,783424.2,2599.4,46.3,0.105,42.7,775.9,0.107
521622.1,783774.2,2592.1,51.1,0.137,35.2,707.8,0.139
521622.1,784124.2,2585.1,55.3,0.14,49.4,639.6,0.175
521622.1,784474.2,2578.4,57.6,0.14,44.0,571.5,0.212
521622.1,784824.2,2572.1,62.0,0.141,102.6,503.3,0.249
521622.1,785174.2,2566.2,55.1,0.157,110.3,435.2,0.282
521622.1,785524.2,2560.7,63.5,0.146,46.9,367.0,0.309
521622.1,785874.2,2555.5,71.8,0.154,104.6,298.9,0.327
521622.1,786224.2,2550.6,51.6,0.132,79.7,230.7,0.334
521622.1,786574.2,2546.1,53.6,0.137,64.3,162.6,0.329
521622.1,786924.2,2542.0,56.6,0.152,57.0,94.4,0.314
521622.1,787274.2,2538.2,62.4,0.141,91.5,26.3,0.289
521622.1,787624.2,2534.7,47.9,0.139,55.9,41.9,0.256
521622.1,787974.2,2531.5,51.5,0.136,57.2,110.0,0.22
521622.1,788324.2,2528.7,52.5,0.133,44.2,178.2,0.182
521622.1,788674.2,2526.1,56.3,0.117,33.7,246.3,0.146
521622.1,789024.2,2523.8,47.6,0.131,36.6,314.5,0.113
521622.1,789374.2,2521.8,53.6,0.132,22.5,382.6,0.084
521622.1,789724.2,2520.0,41.8,0.114,19.2,450.8,0.061
521622.1,790074.2,2518.4,51.9,0.118,24.0,518.9,0.042
521622.1,790424.2,2517.0,40.4,0.127,16.0,587.1,0.029
521622.1,790774.2,2515.9,39.7,0.096,10.6,655.2,0.019
521622.1,791124.2,2514.8,45.7,0.131,12.7,723.4,0.012
521622.1,791474.2,2514.0,41.6,0.117,8.5,791.5,0.007
521622.1,791824.2,2513.2,51.3,0.116,7.4,859.7,0.004
521622.1,792174.2,2512.5,46.7,0.126,5.5,927.8,0.002
521622.1,792524.2,2511.9,43.8,0.102,5.3,996.0,0.001
521622.1,792874.2,2511.3,35.3,0.116,7.5,1064.1,0.001
521622.1,793224.2,2510.8,51.3,0.111,11.4,1132.3,0.0
521622.1,793574.2,2510.3,43.8,0.122,10.5,1200.4,0.0
521622.1,793924.2,2509.7,42.6,0.117,5.2,1268.6,0.0
521622.1,794274.2,2509.1,48.5,0.122,10.8,1336.7,0.0
521622.1,794624.2,2508.4,33.4,0.117,6.8,1404.9,0.0
521622.1,794974.2,2507.6,51.2,0.101,9.1,1473.0,0.0
521622.1,795324.2,2506.6,42.2,0.121,5.2,1541.2,0.0
521622.1,795674.2,2505.6,47.2,0.109,8.8,1609.3,0.0
521622.1,796024.2,2504.3,54.2,0.115,8.1,1677.5,0.0
521622.1,796374.2,2502.9,46.5,0.133,7.4,1745.6,0.0
521622.1,796724.2,2501.3,46.8,0.131,10.8,1813.8,0.0
521622.1,797074.2,2499.4,52.8,0.111,3.9,1881.9,0.0
521972.1,776424.2,2798.2,50.0,0.099,4.6,2815.7,0.0
521972.1,776774.2,2786.9,53.8,0.104,6.3,2685.7,0.0
521972.1,777124.2,2775.6,56.3,0.104,5.7,2555.6,0.0
521972.1,777474.2,2764.3,44.0,0.117,7.6,2425.5,0.0
521972.1,777824.2,2753.1,49.8,0.104,6.9,2295.5,0.0
521972.1,778174.2,2741.9,43.5,0.107,10.8,2166.5,0.0
521972.1,778524.2,2730.8,36.7,0.106,7.2,2073.3,0.0
521972.1,778874.2,2719.9,42.7,0.103,6.4,2005.2,0.0
521972.1,779224.2,2709.0,50.4,0.129,8.4,1937.0,0.0
521972.1,779574.2,2698.4,43.2,0.099,7.6,1868.9,0.0
521972.1,779924.2,2687.9,39.0,0.12,8.3,1800.7,0.001
521972.1,780274.2,2677.6,46.6,0.119,8.7,1732.6,0.002
521972.1,780624.2,2667.6,39.7,0.108,9.2,1664.4,0.003
521972.1,780974.2,2657.8,40.8,0.108,6.5,1596.3,0.005
521972.1,781324.2,2648.2,50.7,0.107,13.2,1528.1,0.008
521972.1,781674.2,2638.9,48.4,0.116,15.8,1460.0,0.013
521972.1,782024.2,2629.9,46.7,0.118,14.6,1391.8,0.021
521972.1,782374.2,2621.2,46.7,0.117,21.7,1323.7,0.032
521972.1,782724.2,2612.9,53.2,0.123,21.6,1255.5,0.047
521972.1,783074.2,2604.8,40.7,0.109,23.2,1187.4,0.066
521972.1,783424.2,2597.1,49.8,0.11,30.9,1119.2,0.09
521972.1,783774.2,2589.8,51.9,0.117,22.5,1051.1,0.119
521972.1,784124.2,2582.8,57.4,0.139,33.0,982.9,0.151
521972.1,784474.2,2576.1,50.3,0.129,64.6,914.8,0.186
521972.1,784824.2,2569.8,49.2,0.149,42.3,846.6,0.221
521972.1,785174.2,2563.9,56.5,0.152,68.1,778.5,0.253
521972.1,785524.2,2558.4,59.8,0.158,85.0,710.3,0.281
521972.1,785874.2,2553.2,60.4,0.145,86.7,642.2,0.301
521972.1,786224.2,2548.3,45.6,0.153,128.4,574.0,0.311
521972.1,786574.2,2543.8,53.8,0.156,43.5,505.9,0.311
521972.1,786924.2,2539.7,61.7,0.151,96.3,437.7,0.3
521972.1,787274.2,2535.9,43.1,0.141,46.3,369.6,0.279
521972.1,787624.2,2532.4,59.8,0.128,42.4,301.4,0.251
521972.1,787974.2,2529.2,50.4,0.14,42.3,233.3,0.218
521972.1,788324.2,2526.4,43.5,0.13,45.3,165.1,0.183
521972.1,788674.2,2523.8,46.8,0.122,36.3,97.0,0.149
521972.1,789024.2,2521.5,36.8,0.113,33.8,28.8,0.116
521972.1,789374.2,2519.5,38.6,0.137,19.7,39.3,0.088
521972.1,789724.2,2517.7,48.8,0.12,11.2,107.5,0.064
521972.1,790074.2,2516.1,36.5,0.111,15.7,175.6,0.045
521972.1,790424.2,2514.7,40.7,0.125,11.0,243.8,0.031
521972.1,790774.2,2513.6,44.8,0.097,12.1,311.9,0.02
521972.1,791124.2,2512.5,39.3,0.123,11.7,380.1,0.013
521972.1,791474.2,2511.7,31.4,0.11,9.7,448.2,0.008
521972.1,791824.2,2510.9,42.1,0.117,7.1,516.4,0.005
521972.1,792174.2,2510.2,39.8,0.123,7.7,584.5,0.003
521972.1,792524.2,2509.6,39.2,0.096,6.3,652.7,0.001
521972.1,792874.2,2509.0,45.2,0.097,6.9,720.8,0.001
521972.1,793224.2,2508.5,35.2,0.114,6.1,789.0,0.0
521972.1,793574.2,2508.0,32.1,0.106,4.6,857.1,0.0
521972.1,793924.2,2507.4,45.6,0.121,8.4,925.3,0.0
521972.1,794274.2,2506.8,50.5,0.12,14.3,993.4,0.0
521972.1,794624.2,2506.1,42.4,0.105,7.5,1061.6,0.0
521972.1,794974.2,2505.3,56.9,0.111,5.4,1129.7,0.0
521972.1,795324.2,2504.3,53.4,0.117,5.4,1197.9,0.0
521972.1,795674.2,2503.3,36.1,0.134,9.6,1266.0,0.0
521972.1,796024.2,2502.0,40.4,0.136,8.7,1334.2,0.0
521972.1,796374.2,2500.6,48.0,0.13,7.1,1402.3,0.0
521972.1,796724.2,2499.0,37.8,0.146,7.9,1470.5,0.0
522322.1,777124.2,2773.1,39.0,0.119,4.9,2880.5,0.0
522322.1,777474.2,2761.8,39.7,0.114,8.0,2750.5,0.0
522322.1,777824.2,2750.6,48.2,0.083,5.6,2620.4,0.0
522322.1,778174.2,2739.4,58.3,0.124,11.6,2498.4,0.0
522322.1,778524.2,2728.4,54.6,0.109,4.5,2416.6,0.0
522322.1,778874.2,2717.4,44.5,0.132,8.1,2348.5,0.0
522322.1,779224.2,2706.6,42.9,0.111,5.1,2280.3,0.0
522322.1,779574.2,2695.9,48.1,0.121,7.6,2212.2,0.0
522322.1,779924.2,2685.4,52.0,0.13,9.0,2144.0,0.001
522322.1,780274.2,2675.1,49.1,0.118,6.5,2075.9,0.001
522322.1,780624.2,2665.1,42.0,0.122,8.3,2007.7,0.002
522322.1,781324.2,2645.7,43.9,0.121,6.6,1871.4,0.006
522322.1,781674.2,2636.4,46.4,0.116,10.5,1803.3,0.011
522322.1,782024.2,2627.5,49.9,0.105,7.1,1735.1,0.017
522322.1,782374.2,2618.8,44.0,0.114,8.9,1667.0,0.026
522322.1,782724.2,2610.4,52.1,0.119,13.6,1598.8,0.038
522322.1,783074.2,2602.4,49.6,0.145,18.3,1530.7,0.054
522322.1,783424.2,2594.7,47.9,0.121,21.8,1462.5,0.075
522322.1,783774.2,2587.3,64.3,0.133,31.1,1394.4,0.1
522322.1,784124.2,2580.3,59.8,0.129,21.0,1326.2,0.13
522322.1,784474.2,2573.7,60.7,0.145,50.4,1258.1,0.161
522322.1,784824.2,2567.4,60.8,0.125,27.6,1189.9,0.194
522322.1,785174.2,2561.4,45.3,0.147,63.9,1121.8,0.226
522322.1,785524.2,2555.9,48.7,0.135,58.5,1053.6,0.253
522322.1,785874.2,2550.7,44.1,0.14,52.3,985.5,0.275
522322.1,786224.2,2545.8,62.5,0.159,85.8,917.3,0.288
522322.1,786574.2,2541.3,60.8,0.158,77.5,849.2,0.291
522322.1,786924.2,2537.2,59.7,0.138,99.3,781.0,0.284
522322.1,787274.2,2533.4,61.0,0.163,79.4,712.9,0.268
522322.1,787624.2,2529.9,54.5,0.145,44.0,644.7,0.244
522322.1,787974.2,2526.7,54.9,0.147,49.1,576.6,0.215
522322.1,788324.2,2523.9,43.9,0.161,43.0,508.4,0.183
522322.1,788674.2,2521.3,43.1,0.136,27.1,440.3,0.15
522322.1,789024.2,2519.0,44.2,0.148,32.6,372.1,0.119
522322.1,789374.2,2517.0,43.9,0.096,18.8,304.0,0.091
522322.1,789724.2,2515.2,47.9,0.105,23.0,235.8,0.067
522322.1,790074.2,2513.6,48.3,0.109,16.7,167.7,0.048
522322.1,790424.2,2512.3,43.5,0.103,10.4,99.5,0.033
522322.1,790774.2,2511.1,43.8,0.106,12.8,31.4,0.022
522322.1,791124.2,2510.1,41.0,0.12,12.3,36.8,0.014
522322.1,791474.2,2509.2,40.8,0.119,8.2,104.9,0.009
522322.1,791824.2,2508.4,36.7,0.109,6.6,173.1,0.005
522322.1,792174.2,2507.7,45.5,0.117,8.5,241.2,0.003
522322.1,792524.2,2507.1,38.3,0.109,6.2,309.4,0.002
522322.1,792874.2,2506.6,36.4,0.115,3.4,377.5,0.001
522322.1,793224.2,2506.0,39.5,0.113,5.8,445.7,0.0
522322.1,793574.2,2505.5,40.5,0.123,6.2,513.8,0.0
522322.1,793924.2,2504.9,42.7,0.125,9.2,582.0,0.0
522322.1,794274.2,2504.3,40.6,0.121,6.4,650.1,0.0
522322.1,794624.2,2503.6,42.4,0.122,8.6,718.3,0.0
522322.1,794974.2,2502.8,41.2,0.126,8.3,786.4,0.0
522322.1,795324.2,2501.9,48.6,0.119,8.0,854.6,0.0
522322.1,795674.2,2500.8,36.1,0.107,9.8,922.7,0.0
522322.1,796024.2,2499.5,46.1,0.116,9.5,990.9,0.0
522322.1,796374.2,2498.1,36.7,0.122,10.6,1059.0,0.0
522322.1,796724.2,2496.5,37.5,0.137,7.1,1127.2,0.0
522672.1,777824.2,2748.0,56.2,0.113,6.9,2945.3,0.0
522672.1,778174.2,2736.8,38.7,0.129,7.3,2834.6,0.0
522672.1,778524.2,2725.7,48.2,0.11,7.9,2759.9,0.0
522672.1,778874.2,2714.7,57.4,0.092,8.4,2691.8,0.0
522672.1,779224.2,2703.9,40.7,0.113,5.6,2623.6,0.0
522672.1,779574.2,2693.3,58.5,0.124,5.4,2555.5,0.0
522672.1,782024.2,2624.8,54.4,0.124,10.7,2078.4,0.013
522672.1,782374.2,2616.1,46.4,0.132,13.4,2010.3,0.021
522672.1,782724.2,2607.7,51.8,0.101,15.9,1942.1,0.031
522672.1,783074.2,2599.7,51.8,0.113,15.5,1874.0,0.045
522672.1,783424.2,2592.0,36.1,0.122,13.9,1805.8,0.062
522672.1,783774.2,2584.6,49.4,0.137,15.5,1737.7,0.084
522672.1,784124.2,2577.6,49.5,0.111,30.3,1669.5,0.11
522672.1,784474.2,2571.0,50.8,0.136,39.4,1601.4,0.139
522672.1,784824.2,2564.7,54.9,0.148,36.8,1533.2,0.17
522672.1,785174.2,2558.8,63.6,0.127,44.5,1465.1,0.2
522672.1,785524.2,2553.2,53.7,0.152,56.3,1396.9,0.227
522672.1,785874.2,2548.0,56.7,0.142,36.5,1328.8,0.249
522672.1,786224.2,2543.2,56.4,0.138,60.8,1260.6,0.264
522672.1,786574.2,2538.7,60.9,0.151,42.7,1192.5,0.27
522672.1,786924.2,2534.5,63.2,0.15,61.4,1124.3,0.267
522672.1,787274.2,2530.7,57.1,0.141,71.9,1056.2,0.255
522672.1,787624.2,2527.3,54.0,0.152,78.8,988.0,0.236
522672.1,787974.2,2524.1,71.1,0.142,51.0,919.9,0.21
522672.1,788324.2,2521.2,55.6,0.149,46.8,851.7,0.181
522672.1,788674.2,2518.7,55.3,0.125,48.6,783.6,0.15
522672.1,789024.2,2516.4,53.6,0.127,25.8,715.4,0.121
522672.1,789374.2,2514.3,44.7,0.122,28.9,647.3,0.093
522672.1,789724.2,2512.6,38.3,0.113,22.9,579.1,0.07
522672.1,790074.2,2511.0,43.2,0.129,25.0,511.0,0.051
522672.1,790424.2,2509.6,46.1,0.111,8.3,442.8,0.035
522672.1,790774.2,2508.4,35.8,0.12,11.8,374.7,0.024
522672.1,791124.2,2507.4,44.0,0.114,9.8,306.5,0.016
522672.1,791474.2,2506.5,34.0,0.097,5.4,238.4,0.01
522672.1,791824.2,2505.8,48.3,0.106,5.2,170.2,0.006
522672.1,792174.2,2505.1,49.8,0.109,7.5,102.1,0.003
522672.1,792524.2,2504.5,45.5,0.113,6.0,33.9,0.002
522672.1,792874.2,2503.9,37.2,0.12,7.8,34.2,0.001
522672.1,793224.2,2503.4,41.8,0.091,6.8,102.4,0.001
522672.1,793574.2,2502.8,35.0,0.1,6.2,170.5,0.0
522672.1,793924.2,2502.3,47.6,0.108,8.2,238.7,0.0
522672.1,794274.2,2501.6,38.3,0.112,5.3,306.8,0.0
522672.1,794624.2,2500.9,37.8,0.11,7.2,375.0,0.0
522672.1,794974.2,2500.1,37.4,0.119,7.6,443.1,0.0
522672.1,795324.2,2499.2,42.5,0.12,8.4,511.3,0.0
522672.1,795674.2,2498.1,45.8,0.111,6.9,579.4,0.0
522672.1,796024.2,2496.9,38.2,0.106,7.1,647.6,0.0
522672.1,796374.2,2495.5,35.3,0.114,8.3,715.7,0.0
522672.1,796724.2,2493.8,50.9,0.136,7.8,783.9,0.0
523022.1,778174.2,2734.0,58.7,0.127,9.9,3173.8,0.0
523022.1,778524.2,2722.9,51.5,0.12,6.3,3103.2,0.0
523022.1,782724.2,2604.9,46.1,0.111,14.4,2285.4,0.025
523022.1,783074.2,2596.9,51.7,0.118,12.1,2217.3,0.036
523022.1,783424.2,2589.2,40.2,0.132,30.6,2149.1,0.051
523022.1,783774.2,2581.8,52.2,0.123,16.1,2081.0,0.07
523022.1,784124.2,2574.8,47.4,0.127,29.2,2012.8,0.093
523022.1,784474.2,2568.2,57.7,0.129,24.2,1944.7,0.119
523022.1,784824.2,2561.9,63.8,0.139,32.6,1876.5,0.147
523022.1,785174.2,2556.0,46.2,0.155,25.1,1808.4,0.175
523022.1,785524.2,2550.4,63.1,0.141,50.7,1740.2,0.201
523022.1,785874.2,2545.2,57.0,0.156,41.4,1672.1,0.224
523022.1,786224.2,2540.3,49.2,0.145,50.6,1603.9,0.24
523022.1,786574.2,2535.9,61.8,0.146,56.6,1535.8,0.249
523022.1,786924.2,2531.7,61.6,0.14,40.1,1467.6,0.249
523022.1,787274.2,2527.9,60.3,0.136,48.3,1399.5,0.241
523022.1,787624.2,2524.4,57.1,0.136,36.4,1331.3,0.225
523022.1,787974.2,2521.3,60.5,0.162,53.1,1263.2,0.203
523022.1,788324.2,2518.4,60.7,0.139,52.9,1195.0,0.177
523022.1,788674.2,2515.8,57.4,0.149,46.3,1126.9,0.149
523022.1,789024.2,2513.5,45.2,0.13,37.2,1058.7,0.121
523022.1,789374.2,2511.5,48.7,0.114,17.6,990.6,0.095
523022.1,789724.2,2509.7,49.5,0.12,19.4,922.4,0.072
523022.1,790074.2,2508.1,45.3,0.114,14.9,854.3,0.053
523022.1,790424.2,2506.8,47.9,0.12,15.8,786.1,0.037
523022.1,790774.2,2505.6,36.5,0.102,18.1,718.0,0.026
523022.1,791124.2,2504.6,44.7,0.119,14.1,649.8,0.017
523022.1,791474.2,2503.7,48.2,0.118,11.1,581.7,0.011
523022.1,791824.2,2502.9,40.0,0.119,7.0,513.5,0.007
523022.1,792174.2,2502.3,37.0,0.112,8.0,445.4,0.004
523022.1,792524.2,2501.6,44.4,0.103,10.5,377.2,0.002
523022.1,792874.2,2501.1,34.9,0.132,8.0,309.1,0.001
523022.1,793224.2,2500.5,44.2,0.125,4.9,240.9,0.001
523022.1,793574.2,2500.0,40.0,0.118,6.6,172.8,0.0
523022.1,793924.2,2499.4,41.3,0.11,6.2,104.6,0.0
523022.1,794274.2,2498.8,34.6,0.098,7.4,36.5,0.0
523022.1,794624.2,2498.1,32.3,0.104,4.7,31.7,0.0
523022.1,794974.2,2497.3,36.4,0.123,7.3,99.8,0.0
523022.1,795324.2,2496.4,35.1,0.099,5.4,168.0,0.0
523022.1,795674.2,2495.3,47.5,0.113,7.5,236.1,0.0
523022.1,796024.2,2494.1,39.9,0.111,5.2,304.3,0.0
523022.1,796374.2,2492.6,35.1,0.119,8.2,372.4,0.0
523022.1,796724.2,2491.0,40.5,0.088,7.3,440.6,0.0
523372.1,784824.2,2558.9,49.7,0.132,30.7,2219.8,0.126
523372.1,785174.2,2552.9,56.0,0.106,33.3,2151.7,0.152
523372.1,785524.2,2547.4,55.0,0.148,52.0,2083.5,0.177
523372.1,785874.2,2542.2,62.9,0.122,53.5,2015.4,0.2
