Well_ID,Well_Name,Zone_Order,Formation,Lithology_Class,Top_TVDSS_m,Base_TVDSS_m,Gross_Thickness_m,Net_to_Gross_frac,Porosity_frac,Permeability_mD,Water_Saturation_frac,Vshale_frac
KW-2194,Kimbala-2194,7,Shale_D,Shale,2767.8,2850.1,82.3,0.093,0.038,0.9,0.913,0.775
KW-2194,Kimbala-2194,8,Sand_D,ReservoirSand,2850.1,2948.1,97.9,0.357,0.164,46.2,0.605,0.243
KW-2195,Kimbala-2195,1,Shale_A,Shale,2397.8,2441.6,43.8,0.1,0.064,0.7,0.862,0.465
KW-2195,Kimbala-2195,2,Sand_A,ReservoirSand,2441.6,2479.6,38.0,0.381,0.167,103.7,0.466,0.183
KW-2195,Kimbala-2195,3,Shale_B,Shale,2479.6,2538.4,58.9,0.043,0.086,1.0,0.885,0.637
KW-2195,Kimbala-2195,4,Sand_B,ReservoirSand,2538.4,2599.1,60.7,0.362,0.175,62.2,0.517,0.166
KW-2195,Kimbala-2195,5,Shale_C,Shale,2599.1,2665.9,66.8,0.04,0.07,2.1,0.942,0.815
KW-2195,Kimbala-2195,6,Sand_C,ReservoirSand,2665.9,2744.4,78.5,0.337,0.188,81.5,0.5,0.194
KW-2195,Kimbala-2195,7,Shale_D,Shale,2744.4,2837.7,93.3,0.1,0.045,0.6,0.909,0.747
KW-2195,Kimbala-2195,8,Sand_D,ReservoirSand,2837.7,2920.4,82.7,0.464,0.18,113.0,0.421,0.152
KW-2196,Kimbala-2196,1,Shale_A,Shale,2418.5,2446.7,28.2,0.094,0.041,1.1,0.939,0.597
KW-2196,Kimbala-2196,2,Sand_A,ReservoirSand,2446.7,2467.5,20.7,0.657,0.16,9.7,0.655,0.222
KW-2196,Kimbala-2196,3,Shale_B,Shale,2467.5,2498.3,30.8,0.01,0.054,0.5,0.91,0.874
KW-2196,Kimbala-2196,4,Sand_B,ReservoirSand,2498.3,2535.8,37.5,0.488,0.154,12.3,0.573,0.238
KW-2196,Kimbala-2196,5,Shale_C,Shale,2535.8,2570.6,34.8,0.066,0.065,0.7,0.89,0.584
KW-2196,Kimbala-2196,6,Sand_C,ReservoirSand,2570.6,2614.3,43.7,0.491,0.126,5.8,0.61,0.293
KW-2196,Kimbala-2196,7,Shale_D,Shale,2614.3,2666.7,52.4,0.123,0.077,0.6,0.921,0.727
KW-2196,Kimbala-2196,8,Sand_D,ReservoirSand,2666.7,2735.4,68.7,0.615,0.125,6.5,0.532,0.204
KW-2197,Kimbala-2197,1,Shale_A,Shale,2456.2,2511.7,55.5,0.034,0.07,1.5,0.904,0.767
KW-2197,Kimbala-2197,2,Sand_A,ReservoirSand,2511.7,2545.8,34.1,0.365,0.186,121.9,0.432,0.292
KW-2197,Kimbala-2197,3,Shale_B,Shale,2545.8,2608.9,63.1,0.101,0.055,0.9,0.901,0.662
KW-2197,Kimbala-2197,4,Sand_B,ReservoirSand,2608.9,2669.4,60.5,0.463,0.178,57.6,0.565,0.286
KW-2197,Kimbala-2197,5,Shale_C,Shale,2669.4,2737.7,68.3,0.081,0.052,1.3,0.983,0.724
KW-2197,Kimbala-2197,6,Sand_C,ReservoirSand,2737.7,2823.7,86.0,0.32,0.162,32.6,0.367,0.282
KW-2197,Kimbala-2197,7,Shale_D,Shale,2823.7,2912.6,88.9,0.098,0.07,1.1,0.911,0.638
KW-2197,Kimbala-2197,8,Sand_D,ReservoirSand,2912.6,3015.4,102.7,0.371,0.21,151.0,0.615,0.294
KW-2198,Kimbala-2198,1,Shale_A,Shale,2439.8,2480.3,40.5,0.056,0.074,1.2,0.909,0.692
KW-2198,Kimbala-2198,2,Sand_A,ReservoirSand,2480.3,2517.4,37.1,0.576,0.151,50.3,0.691,0.398
KW-2198,Kimbala-2198,3,Shale_B,Shale,2517.4,2568.7,51.4,0.116,0.094,0.9,0.912,0.623
KW-2198,Kimbala-2198,4,Sand_B,ReservoirSand,2568.7,2637.2,68.5,0.59,0.171,24.2,0.678,0.116
KW-2198,Kimbala-2198,5,Shale_C,Shale,2637.2,2698.7,61.6,0.114,0.043,2.0,0.929,0.699
KW-2198,Kimbala-2198,6,Sand_C,ReservoirSand,2698.7,2782.0,83.3,0.459,0.153,48.4,0.571,0.28
KW-2198,Kimbala-2198,7,Shale_D,Shale,2782.0,2879.7,97.7,0.083,0.069,0.7,0.944,0.723
KW-2198,Kimbala-2198,8,Sand_D,ReservoirSand,2879.7,2990.0,110.3,0.624,0.155,78.7,0.615,0.302
KW-2199,Kimbala-2199,1,Shale_A,Shale,2406.1,2431.3,25.2,0.054,0.037,1.4,0.93,0.593
KW-2199,Kimbala-2199,2,Sand_A,ReservoirSand,2431.3,2450.6,19.3,0.277,0.195,6.8,0.545,0.212
KW-2199,Kimbala-2199,3,Shale_B,Shale,2450.6,2482.8,32.2,0.085,0.057,0.4,0.867,0.8
KW-2199,Kimbala-2199,4,Sand_B,ReservoirSand,2482.8,2520.6,37.8,0.192,0.173,13.9,0.555,0.208
KW-2199,Kimbala-2199,5,Shale_C,Shale,2520.6,2553.2,32.7,0.069,0.05,1.0,0.887,0.745
KW-2199,Kimbala-2199,6,Sand_C,ReservoirSand,2553.2,2595.3,42.0,0.317,0.157,36.0,0.499,0.229
KW-2199,Kimbala-2199,7,Shale_D,Shale,2595.3,2641.0,45.7,0.04,0.04,0.3,0.909,0.802
KW-2199,Kimbala-2199,8,Sand_D,ReservoirSand,2641.0,2699.8,58.8,0.383,0.144,12.8,0.515,0.171
KW-2200,Kimbala-2200,1,Shale_A,Shale,2471.0,2518.8,47.8,0.071,0.084,0.8,0.919,0.707
KW-2200,Kimbala-2200,2,Sand_A,ReservoirSand,2518.8,2554.2,35.4,0.504,0.143,23.4,0.672,0.244
KW-2200,Kimbala-2200,3,Shale_B,Shale,2554.2,2611.3,57.1,0.024,0.059,1.1,0.924,0.834
KW-2200,Kimbala-2200,4,Sand_B,ReservoirSand,2611.3,2676.3,65.0,0.573,0.148,30.6,0.748,0.339
KW-2200,Kimbala-2200,5,Shale_C,Shale,2676.3,2734.1,57.7,0.107,0.065,0.4,0.936,0.737
KW-2200,Kimbala-2200,6,Sand_C,ReservoirSand,2734.1,2812.9,78.8,0.48,0.143,40.4,0.57,0.291
KW-2200,Kimbala-2200,7,Shale_D,Shale,2812.9,2886.7,73.8,0.009,0.077,0.6,0.902,0.696
KW-2200,Kimbala-2200,8,Sand_D,ReservoirSand,2886.7,2994.8,108.1,0.511,0.138,38.5,0.648,0.221
KW-2201,Kimbala-2201,1,Shale_A,Shale,2540.8,2576.2,35.4,0.079,0.068,1.2,0.905,0.681
KW-2201,Kimbala-2201,2,Sand_A,ReservoirSand,2576.2,2605.5,29.3,0.486,0.126,23.4,0.417,0.135
KW-2201,Kimbala-2201,3,Shale_B,Shale,2605.5,2644.9,39.3,0.121,0.039,0.8,0.913,0.635
KW-2201,Kimbala-2201,4,Sand_B,ReservoirSand,2644.9,2688.5,43.6,0.566,0.114,13.2,0.533,0.232
KW-2201,Kimbala-2201,5,Shale_C,Shale,2688.5,2737.8,49.3,0.132,0.077,1.1,0.918,0.761
KW-2201,Kimbala-2201,6,Sand_C,ReservoirSand,2737.8,2795.8,58.0,0.608,0.125,11.8,0.407,0.288
KW-2201,Kimbala-2201,7,Shale_D,Shale,2795.8,2855.5,59.7,0.117,0.06,0.4,0.934,0.687
KW-2201,Kimbala-2201,8,Sand_D,ReservoirSand,2855.5,2926.0,70.5,0.513,0.137,17.1,0.422,0.244
KW-2202,Kimbala-2202,1,Shale_A,Shale,2481.3,2522.6,41.3,0.034,0.082,2.0,0.941,0.69
KW-2202,Kimbala-2202,2,Sand_A,ReservoirSand,2522.6,2566.6,43.9,0.43,0.148,60.8,0.537,0.236
KW-2202,Kimbala-2202,3,Shale_B,Shale,2566.6,2628.6,62.0,0.074,0.054,0.5,0.852,0.744
KW-2202,Kimbala-2202,4,Sand_B,ReservoirSand,2628.6,2700.1,71.5,0.446,0.131,12.2,0.618,0.221
KW-2202,Kimbala-2202,5,Shale_C,Shale,2700.1,2775.5,75.4,0.093,0.07,0.6,0.943,0.713
KW-2202,Kimbala-2202,6,Sand_C,ReservoirSand,2775.5,2873.2,97.7,0.399,0.133,19.5,0.61,0.269
KW-2202,Kimbala-2202,7,Shale_D,Shale,2873.2,2979.4,106.2,0.109,0.061,1.2,0.945,0.647
KW-2202,Kimbala-2202,8,Sand_D,ReservoirSand,2979.4,3091.6,112.2,0.284,0.14,21.0,0.496,0.215
KW-2203,Kimbala-2203,1,Shale_A,Shale,2419.7,2442.4,22.7,0.059,0.057,0.8,0.898,0.744
KW-2203,Kimbala-2203,2,Sand_A,ReservoirSand,2442.4,2468.1,25.8,0.223,0.087,43.7,0.722,0.356
KW-2203,Kimbala-2203,3,Shale_B,Shale,2468.1,2508.9,40.8,0.063,0.041,0.8,0.91,0.958
KW-2203,Kimbala-2203,4,Sand_B,ReservoirSand,2508.9,2556.7,47.8,0.279,0.121,48.2,0.709,0.266
KW-2203,Kimbala-2203,5,Shale_C,Shale,2556.7,2603.0,46.3,0.043,0.075,0.7,0.937,0.878
KW-2203,Kimbala-2203,6,Sand_C,ReservoirSand,2603.0,2659.5,56.5,0.293,0.096,23.8,0.703,0.218
KW-2203,Kimbala-2203,7,Shale_D,Shale,2659.5,2722.0,62.5,0.105,0.053,0.3,0.925,0.677
KW-2203,Kimbala-2203,8,Sand_D,ReservoirSand,2722.0,2797.1,75.1,0.249,0.11,10.2,0.663,0.263
KW-2204,Kimbala-2204,1,Shale_A,Shale,2431.5,2477.8,46.3,0.06,0.058,3.3,0.899,0.755
KW-2204,Kimbala-2204,2,Sand_A,ReservoirSand,2477.8,2517.2,39.4,0.391,0.138,27.6,0.65,0.204
KW-2204,Kimbala-2204,3,Shale_B,Shale,2517.2,2569.7,52.5,0.072,0.04,0.8,0.906,0.744
KW-2204,Kimbala-2204,4,Sand_B,ReservoirSand,2569.7,2618.3,48.6,0.455,0.178,31.5,0.656,0.175
KW-2204,Kimbala-2204,5,Shale_C,Shale,2618.3,2682.8,64.5,0.052,0.064,0.5,0.922,0.829
KW-2204,Kimbala-2204,6,Sand_C,ReservoirSand,2682.8,2765.0,82.2,0.463,0.163,27.5,0.707,0.233
KW-2204,Kimbala-2204,7,Shale_D,Shale,2765.0,2835.0,70.0,0.115,0.053,2.4,0.886,0.797
KW-2204,Kimbala-2204,8,Sand_D,ReservoirSand,2835.0,2935.2,100.2,0.426,0.185,55.5,0.619,0.252
KW-2205,Kimbala-2205,1,Shale_A,Shale,2419.2,2445.3,26.1,0.072,0.068,0.7,0.957,0.89
KW-2205,Kimbala-2205,2,Sand_A,ReservoirSand,2445.3,2466.7,21.4,0.385,0.129,14.1,0.76,0.275
KW-2205,Kimbala-2205,3,Shale_B,Shale,2466.7,2501.6,34.9,0.118,0.073,0.7,0.913,0.78
KW-2205,Kimbala-2205,4,Sand_B,ReservoirSand,2501.6,2547.7,46.1,0.557,0.144,11.0,0.658,0.155
KW-2205,Kimbala-2205,5,Shale_C,Shale,2547.7,2578.4,30.7,0.049,0.053,0.3,0.932,0.552
KW-2205,Kimbala-2205,6,Sand_C,ReservoirSand,2578.4,2629.2,50.8,0.415,0.122,14.2,0.731,0.091
KW-2205,Kimbala-2205,7,Shale_D,Shale,2629.2,2670.0,40.9,0.094,0.049,0.5,0.891,0.699
KW-2205,Kimbala-2205,8,Sand_D,ReservoirSand,2670.0,2724.0,54.0,0.452,0.152,11.3,0.538,0.171
KW-2206,Kimbala-2206,1,Shale_A,Shale,2792.5,2819.3,26.8,0.097,0.059,0.7,0.947,0.641
KW-2206,Kimbala-2206,2,Sand_A,ReservoirSand,2819.3,2841.2,21.8,0.235,0.114,12.2,0.594,0.349
KW-2206,Kimbala-2206,3,Shale_B,Shale,2841.2,2876.4,35.2,0.035,0.051,0.4,0.963,0.718
KW-2206,Kimbala-2206,4,Sand_B,ReservoirSand,2876.4,2915.6,39.2,0.45,0.108,5.6,0.552,0.244
KW-2206,Kimbala-2206,5,Shale_C,Shale,2915.6,2947.1,31.5,0.131,0.035,0.8,0.896,0.78
KW-2206,Kimbala-2206,6,Sand_C,ReservoirSand,2947.1,2996.9,49.8,0.449,0.098,8.4,0.693,0.25
KW-2206,Kimbala-2206,7,Shale_D,Shale,2996.9,3049.2,52.3,0.123,0.079,0.4,0.924,0.666
KW-2206,Kimbala-2206,8,Sand_D,ReservoirSand,3049.2,3105.3,56.1,0.386,0.123,7.0,0.421,0.306
KW-2207,Kimbala-2207,1,Shale_A,Shale,2656.1,2684.2,28.1,0.081,0.052,0.2,0.893,0.817
KW-2207,Kimbala-2207,2,Sand_A,ReservoirSand,2684.2,2710.7,26.6,0.575,0.132,35.7,0.542,0.309
KW-2207,Kimbala-2207,3,Shale_B,Shale,2710.7,2745.2,34.5,0.09,0.059,0.4,0.933,0.638
KW-2207,Kimbala-2207,4,Sand_B,ReservoirSand,2745.2,2790.9,45.6,0.434,0.119,33.7,0.644,0.287
KW-2207,Kimbala-2207,5,Shale_C,Shale,2790.9,2836.2,45.3,0.095,0.033,0.4,0.922,0.701
KW-2207,Kimbala-2207,6,Sand_C,ReservoirSand,2836.2,2891.9,55.7,0.527,0.146,31.4,0.53,0.296
KW-2207,Kimbala-2207,7,Shale_D,Shale,2891.9,2939.0,47.1,0.083,0.07,0.5,0.932,0.821
KW-2207,Kimbala-2207,8,Sand_D,ReservoirSand,2939.0,3011.5,72.4,0.505,0.139,20.7,0.701,0.224
KW-2208,Kimbala-2208,1,Shale_A,Shale,2442.1,2484.8,42.7,0.105,0.076,0.5,0.928,0.647
KW-2208,Kimbala-2208,2,Sand_A,ReservoirSand,2484.8,2529.2,44.4,0.521,0.113,35.0,0.348,0.188
KW-2208,Kimbala-2208,3,Shale_B,Shale,2529.2,2595.2,66.0,0.046,0.055,2.7,0.928,0.731
KW-2208,Kimbala-2208,4,Sand_B,ReservoirSand,2595.2,2648.0,52.8,0.595,0.122,107.4,0.343,0.206
KW-2208,Kimbala-2208,5,Shale_C,Shale,2648.0,2712.9,64.9,0.134,0.037,3.9,0.845,0.735
KW-2208,Kimbala-2208,6,Sand_C,ReservoirSand,2712.9,2789.0,76.1,0.497,0.128,74.2,0.565,0.301
KW-2208,Kimbala-2208,7,Shale_D,Shale,2789.0,2869.8,80.7,0.09,0.064,0.4,0.898,0.78
KW-2208,Kimbala-2208,8,Sand_D,ReservoirSand,2869.8,2971.7,102.0,0.404,0.124,85.1,0.488,0.189
KW-2209,Kimbala-2209,1,Shale_A,Shale,2511.8,2545.5,33.7,0.09,0.039,0.6,0.9,0.793
KW-2209,Kimbala-2209,2,Sand_A,ReservoirSand,2545.5,2579.5,34.0,0.578,0.109,44.1,0.568,0.197
KW-2209,Kimbala-2209,3,Shale_B,Shale,2579.5,2622.9,43.4,0.018,0.061,1.5,0.93,0.587
KW-2209,Kimbala-2209,4,Sand_B,ReservoirSand,2622.9,2664.2,41.3,0.509,0.143,25.7,0.546,0.295
KW-2209,Kimbala-2209,5,Shale_C,Shale,2664.2,2713.4,49.2,0.137,0.056,0.8,0.931,0.638
KW-2209,Kimbala-2209,6,Sand_C,ReservoirSand,2713.4,2772.5,59.1,0.55,0.147,68.1,0.537,0.238
KW-2209,Kimbala-2209,7,Shale_D,Shale,2772.5,2832.3,59.8,0.066,0.056,0.4,0.906,0.639
KW-2209,Kimbala-2209,8,Sand_D,ReservoirSand,2832.3,2908.5,76.1,0.48,0.171,78.4,0.503,0.188
KW-2210,Kimbala-2210,1,Shale_A,Shale,2719.3,2759.0,39.7,0.08,0.047,0.3,0.917,0.776
KW-2210,Kimbala-2210,2,Sand_A,ReservoirSand,2759.0,2791.5,32.5,0.393,0.09,12.7,0.628,0.354
KW-2210,Kimbala-2210,3,Shale_B,Shale,2791.5,2843.2,51.7,0.057,0.087,0.6,0.916,0.609
KW-2210,Kimbala-2210,4,Sand_B,ReservoirSand,2843.2,2889.3,46.0,0.544,0.128,5.3,0.54,0.279
KW-2210,Kimbala-2210,5,Shale_C,Shale,2889.3,2946.5,57.2,0.062,0.044,0.7,0.916,0.78
KW-2210,Kimbala-2210,6,Sand_C,ReservoirSand,2946.5,3014.5,68.0,0.428,0.142,6.2,0.508,0.321
KW-2210,Kimbala-2210,7,Shale_D,Shale,3014.5,3085.8,71.3,0.102,0.042,0.3,0.903,0.786
KW-2210,Kimbala-2210,8,Sand_D,ReservoirSand,3085.8,3172.4,86.6,0.508,0.126,10.3,0.762,0.185
KW-2211,Kimbala-2211,1,Shale_A,Shale,2434.2,2466.8,32.6,0.043,0.056,0.3,0.866,0.692
KW-2211,Kimbala-2211,2,Sand_A,ReservoirSand,2466.8,2495.5,28.7,0.529,0.122,56.2,0.661,0.317
KW-2211,Kimbala-2211,3,Shale_B,Shale,2495.5,2533.0,37.5,0.075,0.054,1.1,0.896,0.755
KW-2211,Kimbala-2211,4,Sand_B,ReservoirSand,2533.0,2575.9,42.9,0.421,0.137,33.3,0.491,0.258
KW-2211,Kimbala-2211,5,Shale_C,Shale,2575.9,2626.3,50.4,0.054,0.073,0.6,0.958,0.743
KW-2211,Kimbala-2211,6,Sand_C,ReservoirSand,2626.3,2691.4,65.1,0.539,0.146,23.6,0.49,0.247
KW-2211,Kimbala-2211,7,Shale_D,Shale,2691.4,2763.8,72.5,0.058,0.048,0.4,0.877,0.702
KW-2211,Kimbala-2211,8,Sand_D,ReservoirSand,2763.8,2857.8,94.0,0.363,0.146,19.2,0.533,0.18
KW-2212,Kimbala-2212,1,Shale_A,Shale,2493.2,2514.3,21.1,0.037,0.068,0.9,0.927,0.8
KW-2212,Kimbala-2212,2,Sand_A,ReservoirSand,2514.3,2536.4,22.2,0.432,0.142,8.9,0.544,0.159
KW-2212,Kimbala-2212,3,Shale_B,Shale,2536.4,2565.9,29.4,0.086,0.086,0.7,0.957,0.82
KW-2212,Kimbala-2212,4,Sand_B,ReservoirSand,2565.9,2598.0,32.2,0.272,0.125,19.8,0.655,0.275
KW-2212,Kimbala-2212,5,Shale_C,Shale,2598.0,2626.5,28.5,0.07,0.066,2.0,0.899,0.751
KW-2212,Kimbala-2212,6,Sand_C,ReservoirSand,2626.5,2673.6,47.1,0.393,0.111,4.4,0.513,0.346
KW-2212,Kimbala-2212,7,Shale_D,Shale,2673.6,2714.9,41.3,0.089,0.047,0.5,0.887,0.726
KW-2212,Kimbala-2212,8,Sand_D,ReservoirSand,2714.9,2768.1,53.2,0.276,0.129,7.4,0.479,0.21
KW-2213,Kimbala-2213,1,Shale_A,Shale,2634.3,2668.4,34.1,0.039,0.061,1.2,0.892,0.793
KW-2213,Kimbala-2213,2,Sand_A,ReservoirSand,2668.4,2701.0,32.6,0.69,0.175,74.8,0.403,0.151
KW-2213,Kimbala-2213,3,Shale_B,Shale,2701.0,2753.6,52.5,0.018,0.054,1.3,0.878,0.829
KW-2213,Kimbala-2213,4,Sand_B,ReservoirSand,2753.6,2812.4,58.9,0.604,0.179,147.7,0.496,0.312
KW-2213,Kimbala-2213,5,Shale_C,Shale,2812.4,2871.5,59.0,0.08,0.082,1.5,0.914,0.754
KW-2213,Kimbala-2213,6,Sand_C,ReservoirSand,2871.5,2945.9,74.4,0.371,0.15,91.5,0.63,0.183
KW-2213,Kimbala-2213,7,Shale_D,Shale,2945.9,3009.2,63.3,0.085,0.062,0.6,0.842,0.77
KW-2213,Kimbala-2213,8,Sand_D,ReservoirSand,3009.2,3092.8,83.7,0.5,0.157,55.5,0.696,0.354
KW-2214,Kimbala-2214,1,Shale_A,Shale,2614.4,2659.2,44.8,0.074,0.045,1.7,0.892,0.665
KW-2214,Kimbala-2214,2,Sand_A,ReservoirSand,2659.2,2706.8,47.6,0.329,0.119,85.2,0.46,0.284
KW-2214,Kimbala-2214,3,Shale_B,Shale,2706.8,2759.2,52.4,0.101,0.059,0.4,0.941,0.737
KW-2214,Kimbala-2214,4,Sand_B,ReservoirSand,2759.2,2831.5,72.4,0.503,0.141,79.1,0.522,0.283
KW-2214,Kimbala-2214,5,Shale_C,Shale,2831.5,2895.6,64.1,0.106,0.059,0.6,0.904,0.767
KW-2214,Kimbala-2214,6,Sand_C,ReservoirSand,2895.6,2974.9,79.3,0.516,0.126,119.1,0.623,0.311
KW-2214,Kimbala-2214,7,Shale_D,Shale,2974.9,3066.0,91.1,0.131,0.078,1.0,0.971,0.628
KW-2214,Kimbala-2214,8,Sand_D,ReservoirSand,3066.0,3169.6,103.6,0.577,0.112,114.6,0.617,0.222
KW-2215,Kimbala-2215,1,Shale_A,Shale,2407.4,2441.6,34.2,0.073,0.048,0.7,0.941,0.674
KW-2215,Kimbala-2215,2,Sand_A,ReservoirSand,2441.6,2466.8,25.2,0.321,0.129,17.9,0.528,0.273
KW-2215,Kimbala-2215,3,Shale_B,Shale,2466.8,2508.1,41.2,0.054,0.058,0.8,0.927,0.771
KW-2215,Kimbala-2215,4,Sand_B,ReservoirSand,2508.1,2550.6,42.5,0.318,0.125,9.9,0.575,0.279
KW-2215,Kimbala-2215,5,Shale_C,Shale,2550.6,2591.5,40.9,0.077,0.065,0.3,0.927,0.625
KW-2215,Kimbala-2215,6,Sand_C,ReservoirSand,2591.5,2647.7,56.2,0.309,0.097,7.2,0.617,0.288
KW-2215,Kimbala-2215,7,Shale_D,Shale,2647.7,2695.2,47.5,0.071,0.072,0.4,0.932,0.848
KW-2215,Kimbala-2215,8,Sand_D,ReservoirSand,2695.2,2772.1,76.9,0.401,0.128,18.8,0.653,0.284
KW-2216,Kimbala-2216,1,Shale_A,Shale,2612.0,2648.0,36.0,0.019,0.055,2.5,0.9,0.709
KW-2216,Kimbala-2216,2,Sand_A,ReservoirSand,2648.0,2677.8,29.8,0.312,0.161,42.5,0.556,0.316
KW-2216,Kimbala-2216,3,Shale_B,Shale,2677.8,2714.6,36.8,0.156,0.065,0.5,0.96,0.608
KW-2216,Kimbala-2216,4,Sand_B,ReservoirSand,2714.6,2766.6,51.9,0.493,0.141,61.4,0.518,0.295
KW-2216,Kimbala-2216,5,Shale_C,Shale,2766.6,2813.1,46.5,0.116,0.076,0.4,0.959,0.642
KW-2216,Kimbala-2216,6,Sand_C,ReservoirSand,2813.1,2874.0,60.9,0.558,0.104,53.1,0.417,0.268
KW-2216,Kimbala-2216,7,Shale_D,Shale,2874.0,2944.5,70.5,0.119,0.063,1.0,0.977,0.666
KW-2216,Kimbala-2216,8,Sand_D,ReservoirSand,2944.5,3031.3,86.9,0.436,0.152,30.6,0.338,0.249
KW-2217,Kimbala-2217,1,Shale_A,Shale,2753.6,2791.9,38.3,0.108,0.059,0.7,0.902,0.628
KW-2217,Kimbala-2217,2,Sand_A,ReservoirSand,2791.9,2827.7,35.8,0.414,0.095,11.1,0.512,0.128
KW-2217,Kimbala-2217,3,Shale_B,Shale,2827.7,2885.7,58.0,0.125,0.085,1.6,0.945,0.705
KW-2217,Kimbala-2217,4,Sand_B,ReservoirSand,2885.7,2945.2,59.5,0.296,0.117,6.0,0.406,0.212
KW-2217,Kimbala-2217,5,Shale_C,Shale,2945.2,3008.8,63.6,0.058,0.071,0.6,0.96,0.68
KW-2217,Kimbala-2217,6,Sand_C,ReservoirSand,3008.8,3078.6,69.7,0.444,0.102,7.3,0.546,0.161
KW-2217,Kimbala-2217,7,Shale_D,Shale,3078.6,3166.1,87.6,0.114,0.038,1.5,0.969,0.714
KW-2217,Kimbala-2217,8,Sand_D,ReservoirSand,3166.1,3273.9,107.7,0.403,0.072,8.2,0.625,0.223
KW-2218,Kimbala-2218,1,Shale_A,Shale,2424.8,2456.9,32.1,0.108,0.064,1.8,0.99,0.821
KW-2218,Kimbala-2218,2,Sand_A,ReservoirSand,2456.9,2487.7,30.7,0.345,0.145,91.1,0.562,0.294
KW-2218,Kimbala-2218,3,Shale_B,Shale,2487.7,2532.6,44.9,0.106,0.051,0.8,0.888,0.764
KW-2218,Kimbala-2218,4,Sand_B,ReservoirSand,2532.6,2577.0,44.4,0.284,0.099,42.3,0.416,0.2
KW-2218,Kimbala-2218,5,Shale_C,Shale,2577.0,2632.5,55.6,0.047,0.062,0.7,0.865,0.612
KW-2218,Kimbala-2218,6,Sand_C,ReservoirSand,2632.5,2698.9,66.4,0.452,0.139,77.0,0.362,0.264
KW-2218,Kimbala-2218,7,Shale_D,Shale,2698.9,2763.8,64.9,0.085,0.086,1.1,0.957,0.692
KW-2218,Kimbala-2218,8,Sand_D,ReservoirSand,2763.8,2843.7,79.9,0.392,0.124,36.4,0.511,0.214
KW-2219,Kimbala-2219,1,Shale_A,Shale,2529.2,2552.5,23.3,0.083,0.066,0.9,0.869,0.681
KW-2219,Kimbala-2219,2,Sand_A,ReservoirSand,2552.5,2572.3,19.7,0.318,0.17,5.7,0.648,0.293
KW-2219,Kimbala-2219,3,Shale_B,Shale,2572.3,2603.7,31.5,0.056,0.049,2.6,0.904,0.793
KW-2219,Kimbala-2219,4,Sand_B,ReservoirSand,2603.7,2641.2,37.5,0.443,0.132,4.3,0.674,0.295
KW-2219,Kimbala-2219,5,Shale_C,Shale,2641.2,2669.3,28.1,0.037,0.049,3.2,0.912,0.616
KW-2219,Kimbala-2219,6,Sand_C,ReservoirSand,2669.3,2709.9,40.6,0.364,0.136,8.1,0.712,0.19
KW-2219,Kimbala-2219,7,Shale_D,Shale,2709.9,2752.6,42.7,0.095,0.08,1.4,0.942,0.795
KW-2219,Kimbala-2219,8,Sand_D,ReservoirSand,2752.6,2799.5,47.0,0.516,0.189,6.6,0.865,0.283
KW-2220,Kimbala-2220,1,Shale_A,Shale,2379.9,2412.2,32.3,0.072,0.07,0.4,0.96,0.781
KW-2220,Kimbala-2220,2,Sand_A,ReservoirSand,2412.2,2446.3,34.1,0.475,0.138,132.8,0.541,0.276
KW-2220,Kimbala-2220,3,Shale_B,Shale,2446.3,2494.2,47.9,0.07,0.062,0.6,0.927,0.67
KW-2220,Kimbala-2220,4,Sand_B,ReservoirSand,2494.2,2547.8,53.5,0.461,0.188,18.4,0.316,0.189
KW-2220,Kimbala-2220,5,Shale_C,Shale,2547.8,2597.5,49.8,0.051,0.053,0.5,0.928,0.589
KW-2220,Kimbala-2220,6,Sand_C,ReservoirSand,2597.5,2655.7,58.2,0.365,0.134,37.5,0.495,0.293
KW-2220,Kimbala-2220,7,Shale_D,Shale,2655.7,2729.7,74.0,0.148,0.076,0.6,0.939,0.74
KW-2220,Kimbala-2220,8,Sand_D,ReservoirSand,2729.7,2811.2,81.4,0.492,0.15,28.7,0.602,0.209
KW-2221,Kimbala-2221,1,Shale_A,Shale,2488.5,2530.1,41.6,0.104,0.044,4.8,0.878,0.736
KW-2221,Kimbala-2221,2,Sand_A,ReservoirSand,2530.1,2569.0,38.8,0.581,0.177,28.2,0.583,0.295
KW-2221,Kimbala-2221,3,Shale_B,Shale,2569.0,2621.3,52.3,0.047,0.051,1.1,0.882,0.653
KW-2221,Kimbala-2221,4,Sand_B,ReservoirSand,2621.3,2673.7,52.4,0.478,0.155,11.2,0.641,0.368
KW-2221,Kimbala-2221,5,Shale_C,Shale,2673.7,2735.2,61.5,0.061,0.044,0.9,0.986,0.819
KW-2221,Kimbala-2221,6,Sand_C,ReservoirSand,2735.2,2815.3,80.1,0.469,0.181,19.4,0.524,0.136
KW-2221,Kimbala-2221,7,Shale_D,Shale,2815.3,2877.3,62.0,0.091,0.062,0.4,0.934,0.73
KW-2221,Kimbala-2221,8,Sand_D,ReservoirSand,2877.3,2984.1,106.7,0.547,0.16,10.1,0.448,0.205
KW-2222,Kimbala-2222,1,Shale_A,Shale,2419.5,2445.9,26.4,0.084,0.066,1.8,0.885,0.816
KW-2222,Kimbala-2222,2,Sand_A,ReservoirSand,2445.9,2473.3,27.4,0.446,0.088,31.0,0.572,0.234
